mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
4.854567813873291,0.04158179441439507,0.21612305641174318,0.001343922421493345,0.8,0.01,8,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 200, 'subsample': 0.8}",0.9233258883362557,0.9245695790346007,0.9119907486196203,0.9252615970304611,0.9226747569707779,0.9215645139983432,0.004872184343011717,29,0.9264327259867561,0.9248683754925816,0.9263179735026151,0.9261155534872939,0.9264523164452406,0.9260373889828974,0.0005966382570066449
4.246635246276855,0.05612141764731576,0.21997880935668945,0.004087577159493964,0.8,0.01,8,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 200, 'subsample': 1.0}",0.9234482003259014,0.9245695790346007,0.9259213408162323,0.9259786860949862,0.9223167252803647,0.9244469063104171,0.001419185673681543,27,0.9262113666518171,0.9628293460689156,0.9260964965050609,0.9258448583596307,0.9253912056938832,0.9332746546558616,0.014780029884451762
2.244574022293091,0.030037804752012547,0.08490328788757324,0.005245677526939587,0.8,0.1,4,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.8}",0.9690625,0.9723331204088151,0.9695964621337755,0.9725841625891106,0.9679889139095791,0.9703130318082561,0.0018285304966912498,22,0.9724551700422192,0.9721365876646965,0.9727506592121803,0.9729256530425898,0.9738088860388916,0.9728153912001154,0.0005646084344280009
1.9818000793457031,0.01992048964522543,0.08733606338500977,0.004153861719297461,0.8,0.1,4,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 100, 'subsample': 1.0}",0.9664247706938847,0.9692346809051614,0.9679076479076479,0.9708226987572454,0.967259198015709,0.9683297992559297,0.0015483469457070465,24,0.970645553541856,0.9693302896826673,0.9692797641217442,0.9704620133106131,0.9713578366025519,0.9702150914518863,0.0008012297897496999
4.212068939208985,0.04686934010817235,0.15464816093444825,0.007071125392550511,0.8,0.1,4,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 200, 'subsample': 0.8}",0.9723921568627452,0.9746438831569645,0.9715674110835401,0.9727749131853098,0.9722896986054881,0.9727336125788095,0.0010319415653198183,3,0.9780902223594543,0.9780220191601402,0.9793014770019163,0.9781764860736123,0.9794089691728752,0.9785998347535998,0.000619645077481896
3.6212130546569825,0.051670468719510705,0.1576568603515625,0.006995274292771733,0.8,0.1,4,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 200, 'subsample': 1.0}",0.9730085348506402,0.9738847515195626,0.9713541666666666,0.9722844344904815,0.9702425913889718,0.9721548957832645,0.0012677504499718716,14,0.9763322097109661,0.9771378552401937,0.9765783426729032,0.9761786005964564,0.9785083311080367,0.9769470678657113,0.0008459897749124764
2.320445489883423,0.031065733200939645,0.09252567291259765,0.0034681035687963734,0.8,0.1,6,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.8}",0.9732591616649587,0.9738234649466136,0.9708205699643152,0.9733769664740674,0.9710525071057238,0.9724665340311358,0.001265470439281487,8,0.977741745934268,0.9778378578571164,0.9771305490187873,0.978037371094905,0.979604099781963,0.978070324737408,0.0008244677205892643
1.9964282512664795,0.016739062231213703,0.0930755615234375,0.002585288277576631,0.8,0.1,6,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 100, 'subsample': 1.0}",0.9713746403503949,0.9739820742637644,0.9695632469050403,0.9725265593064258,0.9683941737764328,0.9711681389204116,0.002003833421385435,21,0.9756806147925811,0.9760548657093594,0.9753028293462735,0.9743911456718269,0.9764292788331682,0.9755717468706419,0.00069953597892618
4.384028196334839,0.03559397050199069,0.1644951343536377,0.0035168434994489405,0.8,0.1,6,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.8}",0.9730838158257513,0.9728800611153553,0.9724277645200612,0.9725271114032205,0.9714667175281327,0.9724770940785042,0.0005579049422651924,7,0.9813343995350569,0.9813163631832454,0.9816880029351767,0.9815595985446088,0.9817188441323722,0.981523441666092,0.00017040438981409022
3.703576755523682,0.0179326452393942,0.16445488929748536,0.0037554573469298033,0.8,0.1,6,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 200, 'subsample': 1.0}",0.9734207313154681,0.9744079449961802,0.9731412984551552,0.9730820105820106,0.9711943368573106,0.973049264441225,0.001042525721514471,1,0.9801507392976304,0.9801385974950728,0.9812065619453613,0.9801950918271051,0.98089635740418,0.98051746959387,0.00044729561670478864
